t,ref_norm,pred_norm,ref_rms,pred_rms,ref_max_abs,pred_max_abs,pred_ref_norm_ratio,cosine,l2,near_zero_ref
0.0,0.0,0.11425487,0.0,0.0008582105510868132,0.0,0.005348794162273407,nan,nan,nan,True
0.009999999776482582,0.009046613,0.09579707,6.795246008550748e-05,0.0007195672369562089,0.00039301521610468626,0.004034438170492649,10.589274406433105,0.02618226408958435,nan,True
0.019999999552965164,0.04077683,0.11758632,0.00030628987587988377,0.0008832343737594783,0.0018084305338561535,0.004738738760352135,2.883655309677124,0.4661693274974823,2.5742831,False
0.029999999329447746,0.096247494,0.18182717,0.0007229504990391433,0.0013657710514962673,0.004145339597016573,0.007249982096254826,1.8891626596450806,0.6981892585754395,1.3895898,False
0.03999999910593033,0.17564197,0.2756544,0.0013193117920309305,0.0020705421920865774,0.0074297660030424595,0.010438867844641209,1.569410800933838,0.7945383787155151,0.98444635,False
0.05000000074505806,0.27896997,0.3934341,0.00209544668905437,0.002955228788778186,0.011545509099960327,0.014411854557693005,1.410309910774231,0.8427318334579468,0.7822712,False
0.05999999865889549,0.40610528,0.5335624,0.0030504069291055202,0.004007784184068441,0.01644059270620346,0.01909971795976162,1.3138524293899536,0.8715582489967346,0.6603089,False
0.07000000029802322,0.5568,0.69551605,0.004182330798357725,0.005224277731031179,0.02221754379570484,0.024722116068005562,1.2491308450698853,0.8910242915153503,0.5781998,False
0.07999999821186066,0.7306927,0.87896746,0.005488503258675337,0.006602249573916197,0.02878757007420063,0.03113700821995735,1.2029235363006592,0.9052878022193909,0.5186901,False
0.09000000357627869,0.92731464,1.0835252,0.006965402513742447,0.00813875813037157,0.03609009087085724,0.038352347910404205,1.1684547662734985,0.9163587093353271,0.47311765,False
0.10000000149011612,1.1460946,1.3086658,0.008608739823102951,0.009829872287809849,0.04425559565424919,0.046368032693862915,1.1418479681015015,0.9253127574920654,0.43667525,False
0.10999999940395355,1.3863641,1.553717,0.010413493029773235,0.011670542880892754,0.0531608872115612,0.0552494041621685,1.1207135915756226,0.9327791333198547,0.4065033,False
