t,ref_norm,pred_norm,ref_rms,pred_rms,ref_max_abs,pred_max_abs,pred_ref_norm_ratio,cosine,l2,near_zero_ref
0.0,0.0,0.013351241,0.0,0.00010028610995505005,0.0,0.0003744701680261642,nan,nan,nan,True
0.009999999776482582,0.009046613,0.013483682,6.795246008550748e-05,0.00010128091525984928,0.00039301521610468626,0.00041756025166250765,1.4904673099517822,0.12159819155931473,nan,True
0.019999999552965164,0.04077683,0.015717076,0.00030628987587988377,0.00011805677058873698,0.0018084305338561535,0.00046051296521909535,0.3854413330554962,0.10615880787372589,1.0328257,False
0.029999999329447746,0.096247494,0.019200942,0.0007229504990391433,0.00014422537060454488,0.004145339597016573,0.000503341609146446,0.19949549436569214,0.09313710033893585,1.0013179,False
0.03999999910593033,0.17564197,0.023270298,0.0013193117920309305,0.00017479181406088173,0.0074297660030424595,0.00054601562442258,0.13248711824417114,0.08306394517421722,0.997769,False
0.05000000074505806,0.27896997,0.027572632,0.00209544668905437,0.0002071082271868363,0.011545509099960327,0.0005884901620447636,0.09883727133274078,0.07570207864046097,0.9973988,False
0.05999999865889549,0.40610528,0.03193177,0.0030504069291055202,0.0002398513024672866,0.01644059270620346,0.0006307364092208445,0.07862928509712219,0.07033945620059967,0.99755764,False
0.07000000029802322,0.5568,0.03625478,0.004182330798357725,0.0002723230281844735,0.02221754379570484,0.0006727057043462992,0.06511274725198746,0.06637827306985855,0.99779534,False
0.07999999821186066,0.7306927,0.040488634,0.005488503258675337,0.00030412510386668146,0.02878757007420063,0.0007143585244193673,0.05541130527853966,0.06340605765581131,0.9980199,False
0.09000000357627869,0.92731464,0.044600476,0.006965402513742447,0.0003350106708239764,0.03609009087085724,0.0007556452765129507,0.04809637740254402,0.06114467605948448,0.9982142,False
0.10000000149011612,1.1460946,0.04856832,0.008608739823102951,0.0003648146230261773,0.04425559565424919,0.0007964526885189116,0.04237723723053932,0.05940791592001915,0.9983792,False
0.10999999940395355,1.3863641,0.05237647,0.010413493029773235,0.00039341903175227344,0.0531608872115612,0.0008367433329112828,0.03777973726391792,0.05806674063205719,0.99851876,False
0.11999999731779099,1.6473616,0.056012943,0.012373942881822586,0.00042073390795849264,0.06276463717222214,0.0008764535887166858,0.034001607447862625,0.05703146010637283,0.998638,False
0.12999999523162842,1.9282372,0.05946813,0.01448370236903429,0.0004466871323529631,0.07304668426513672,0.0009154823492281139,0.030840672552585602,0.056236326694488525,0.99874043,False
0.14000000059604645,2.2280574,0.06273408,0.016735762357711792,0.0004712188383564353,0.08398928493261337,0.0009537285659462214,0.028156403452157974,0.05563431978225708,0.99882925,False
0.15000000596046448,2.5458095,0.06580384,0.019122516736388206,0.0004942769883200526,0.09557677060365677,0.000991090782918036,0.0258479043841362,0.055190250277519226,0.9989069,False
0.1599999964237213,2.8804069,0.068671316,0.02163580060005188,0.0005158156272955239,0.10779527574777603,0.0010275455424562097,0.02384083904325962,0.0548771433532238,0.9989753,False
0.17000000178813934,3.2306926,0.071330965,0.0242669265717268,0.0005357932532206178,0.12063230574131012,0.0010628991294652224,0.02207915484905243,0.054674144834280014,0.99903613,False
0.18000000715255737,3.5954452,0.07377775,0.027006717398762703,0.0005541719729080796,0.1340763419866562,0.0010971174342557788,0.020519781857728958,0.054566640406847,0.9990905,False
0.1899999976158142,3.9733822,0.07600706,0.029845543205738068,0.000570917094592005,0.1481163203716278,0.001130042364820838,0.019129058346152306,0.05454127863049507,0.99913925,False
0.20000000298023224,4.3631644,0.078014635,0.03277333825826645,0.0005859967786818743,0.16274107992649078,0.0011615894036367536,0.017880287021398544,0.05458996444940567,0.9991834,False
0.20999999344348907,4.763399,0.0797965,0.03577965125441551,0.0005993809900246561,0.17793866991996765,0.0011916779913008213,0.016752008348703384,0.05470466986298561,0.9992236,False
0.2199999988079071,5.1726437,0.08134921,0.03885364159941673,0.0006110439426265657,0.19369560480117798,0.0012201470090076327,0.015726814046502113,0.05488036572933197,0.9992604,False
0.23000000417232513,5.5894094,0.08266945,0.04198412224650383,0.0006209607236087322,0.20999589562416077,0.0012469168286770582,0.014790373854339123,0.055113449692726135,0.99929404,False
0.23999999463558197,6.01216,0.08375443,0.04515955224633217,0.0006291104364208877,0.22682006657123566,0.001271877670660615,0.01393083855509758,0.05540131777524948,0.99932504,False
0.25,6.439315,0.08460171,0.048368073999881744,0.0006354746874421835,0.24414381384849548,0.0012949219672009349,0.013138309121131897,0.0557425394654274,0.99935377,False
0.25999999046325684,6.869251,0.08520926,0.0515974797308445,0.0006400382844731212,0.26193666458129883,0.0013159462250769138,0.012404447421431541,0.056137096136808395,0.9993804,False
0.27000001072883606,7.3003,0.08557555,0.054835252463817596,0.0006427895277738571,0.28016045689582825,0.001334872911684215,0.011722195893526077,0.05658582225441933,0.9994052,False
0.2800000011920929,7.7307534,0.08569951,0.058068547397851944,0.0006437207339331508,0.2987678050994873,0.0013515612808987498,0.011085531674325466,0.05709044262766838,0.99942845,False
0.28999999165534973,8.15886,0.08558072,0.06128420680761337,0.0006428284686990082,0.3177005648612976,0.0013659670948982239,0.010489298962056637,0.05765366181731224,0.99945,False
0.30000001192092896,8.5828285,0.08521932,0.06446880102157593,0.0006401138380169868,0.33688876032829285,0.001377992914058268,0.009929048828780651,0.05827965959906578,0.99947053,False
0.3100000023841858,9.000836,0.08461618,0.06760861724615097,0.0006355833611451089,0.35624977946281433,0.0013875485165044665,0.009400923736393452,0.058973170816898346,0.9994897,False
0.3199999928474426,9.4110365,0.08377297,0.07068977504968643,0.0006292497855611145,0.37568819522857666,0.001394575578160584,0.008901567198336124,0.05974072962999344,0.9995078,False
0.33000001311302185,9.811565,0.082692266,0.07369829714298248,0.0006211321451701224,0.3950965404510498,0.0013990201987326145,0.008428039960563183,0.06058916449546814,0.9995248,False
0.3400000035762787,10.200565,0.08137766,0.07662021368741989,0.00061125768115744,0.4143567681312561,0.0014007908757776022,0.007977760396897793,0.0615268275141716,0.99954087,False
