t,l2_u,l2_v,l2_p
0.0,,,
0.009999999776482582,1.4739534854888916,,1.0032000541687012
0.019999999552965164,1.1625407934188843,1.2796072959899902,1.001234769821167
0.029999999329447746,1.0977085828781128,1.0263394117355347,1.000644564628601
0.03999999910593033,1.0688484907150269,0.9899981021881104,1.000372290611267
0.05000000074505806,1.0523186922073364,0.9847556948661804,1.0002225637435913
0.05999999865889549,1.0415716171264648,0.9854404926300049,1.0001325607299805
0.07000000029802322,1.034019947052002,0.9872716069221497,1.000076174736023
0.07999999821186066,1.0284249782562256,0.9891539812088013,1.0000404119491577
0.09000000357627869,1.02411687374115,0.9908350110054016,1.0000181198120117
0.10000000149011612,1.020700454711914,0.9922802448272705,1.0000053644180298
0.10999999940395355,1.0179275274276733,0.9935110807418823,0.9999994039535522
0.11999999731779099,1.0156348943710327,0.9945604801177979,0.9999985098838806
0.12999999523162842,1.0137096643447876,0.9954593181610107,1.0000014305114746
0.14000000059604645,1.012072205543518,0.9962335824966431,1.0000078678131104
0.15000000596046448,1.0106642246246338,0.9969039559364319,1.0000165700912476
0.1599999964237213,1.0094420909881592,0.9974876642227173,1.0000277757644653
0.17000000178813934,1.0083730220794678,0.9979979395866394,1.000040888786316
0.18000000715255737,1.007430911064148,0.9984455704689026,1.0000556707382202
0.1899999976158142,1.0065956115722656,0.9988391995429993,1.0000723600387573
0.20000000298023224,1.005851149559021,0.9991861581802368,1.0000905990600586
0.20999999344348907,1.0051840543746948,0.9994921684265137,1.000110387802124
0.2199999988079071,1.0045838356018066,0.9997623562812805,1.0001317262649536
0.23000000417232513,1.0040415525436401,1.0000005960464478,1.000154733657837
0.23999999463558197,1.0035498142242432,1.0002107620239258,1.0001795291900635
0.25,1.0031023025512695,1.0003958940505981,1.0002061128616333
0.25999999046325684,1.0026936531066895,1.0005587339401245,1.000234603881836
0.27000001072883606,1.002319574356079,1.0007017850875854,1.000265121459961
0.2800000011920929,1.0019757747650146,1.0008273124694824,1.0002979040145874
0.28999999165534973,1.0016589164733887,1.0009369850158691,1.0003334283828735
0.30000001192092896,1.0013660192489624,1.0010329484939575,1.0003716945648193
0.3100000023841858,1.0010943412780762,1.0011167526245117,1.0004130601882935
0.3199999928474426,1.000841498374939,1.0011898279190063,1.000458002090454
0.33000001311302185,1.0006054639816284,1.0012539625167847,1.0005069971084595
0.3400000035762787,1.0003842115402222,1.001310110092163,1.0005606412887573
0.3499999940395355,1.000175952911377,1.0013597011566162,1.0006195306777954
0.36000001430511475,0.9999788999557495,1.0014039278030396,1.0006844997406006
0.3700000047683716,0.9997919201850891,1.0014437437057495,1.0007566213607788
0.3799999952316284,0.9996132850646973,1.0014801025390625,1.000836730003357
0.38999998569488525,0.999441921710968,1.0015138387680054,1.0009267330169678
0.4000000059604645,0.9992762804031372,1.0015462636947632,1.0010281801223755
0.4099999964237213,0.999115526676178,1.001577615737915,1.001143217086792
0.41999998688697815,0.9989579916000366,1.0016086101531982,1.0012747049331665
0.4300000071525574,0.9988031387329102,1.0016402006149292,1.001425862312317
0.4399999976158142,0.9986492991447449,1.0016728639602661,1.001601219177246
0.44999998807907104,0.9984956383705139,1.0017070770263672,1.0018057823181152
0.46000000834465027,0.9983407855033875,1.0017436742782593,1.002045750617981
0.4699999988079071,0.998184084892273,1.001783013343811,1.0023285150527954
0.47999998927116394,0.9980238080024719,1.0018255710601807,1.002661108970642
0.49000000953674316,0.9978591203689575,1.0018720626831055,1.0030465126037598
0.5,0.9976887106895447,1.0019229650497437,1.0034738779067993
