t,ref_norm,pred_norm,ref_rms,pred_rms,ref_max_abs,pred_max_abs,pred_ref_norm_ratio,cosine,l2,near_zero_ref
0.0,0.0,0.21468534,0.0,0.001612580963410437,0.0,0.005256826523691416,nan,nan,nan,True
0.009999999776482582,0.009046613,0.21414965,6.795246008550748e-05,0.001608557184226811,0.00039301521610468626,0.007533997297286987,23.671804428100586,0.003326066769659519,nan,True
0.019999999552965164,0.04077683,0.2630971,0.00030628987587988377,0.0019762194715440273,0.0018084305338561535,0.011202444322407246,6.452122688293457,0.22643247246742249,6.301424,False
0.029999999329447746,0.096247494,0.35274887,0.0007229504990391433,0.002649627160280943,0.004145339597016573,0.015673231333494186,3.6650187969207764,0.3845755159854889,3.407845,False
0.03999999910593033,0.17564197,0.4725693,0.0013193117920309305,0.0035496423952281475,0.0074297660030424595,0.02099611423909664,2.690526008605957,0.48172420263290405,2.3762875,False
0.05000000074505806,0.27896997,0.6174196,0.00209544668905437,0.004637666512280703,0.011545509099960327,0.027146223932504654,2.21321177482605,0.5441152453422546,1.868105,False
0.05999999865889549,0.40610528,0.78535753,0.0030504069291055202,0.005899110808968544,0.01644059270620346,0.03415030613541603,1.933876633644104,0.5871550440788269,1.571275,False
0.07000000029802322,0.5568,0.97568184,0.004182330798357725,0.007328706793487072,0.02221754379570484,0.04194660484790802,1.7523021697998047,0.6187063455581665,1.379215,False
0.07999999821186066,0.7306927,1.1880803,0.005488503258675337,0.008924109861254692,0.02878757007420063,0.050641756504774094,1.6259644031524658,0.6429423093795776,1.2461747,False
0.09000000357627869,0.92731464,1.422276,0.006965402513742447,0.010683241300284863,0.03609009087085724,0.06007269397377968,1.5337578058242798,0.6622208952903748,1.149362,False
0.10000000149011612,1.1460946,1.6778885,0.008608739823102951,0.012603240087628365,0.04425559565424919,0.0702986866235733,1.4640053510665894,0.6779689788818359,1.0761993,False
0.10999999940395355,1.3863641,1.9543697,0.010413493029773235,0.014679992571473122,0.0531608872115612,0.08129379153251648,1.4097087383270264,0.6910950541496277,1.0192096,False
0.11999999731779099,1.6473616,2.250977,0.012373942881822586,0.016907919198274612,0.06276463717222214,0.09305763989686966,1.3664134740829468,0.7022066712379456,0.9736886,False
0.12999999523162842,1.9282372,2.5667632,0.01448370236903429,0.019279906526207924,0.07304668426513672,0.10535505414009094,1.33114492893219,0.7117298245429993,0.9365418,False
0.14000000059604645,2.2280574,2.9005756,0.016735762357711792,0.02178729511797428,0.08398928493261337,0.11822076886892319,1.3018406629562378,0.7199687957763672,0.9056564,False
0.15000000596046448,2.5458095,3.2510612,0.019122516736388206,0.02441992051899433,0.09557677060365677,0.13176162540912628,1.277024507522583,0.7271537184715271,0.87954473,False
0.1599999964237213,2.8804069,3.616672,0.02163580060005188,0.027166161686182022,0.10779527574777603,0.145631343126297,1.255611538887024,0.7334615588188171,0.85712916,False
0.17000000178813934,3.2306926,3.9956884,0.0242669265717268,0.03001309186220169,0.12063230574131012,0.15975476801395416,1.2367900609970093,0.7390297651290894,0.83761144,False
0.18000000715255737,3.5954452,4.386233,0.027006717398762703,0.032946616411209106,0.1340763419866562,0.17450092732906342,1.21994149684906,0.7439768314361572,0.8203878,False
0.1899999976158142,3.9733822,4.7863016,0.029845543205738068,0.035951677709817886,0.1481163203716278,0.18933716416358948,1.2045912742614746,0.7483949661254883,0.8049942,False
0.20000000298023224,4.3631644,5.193798,0.03277333825826645,0.03901253268122673,0.16274107992649078,0.20415283739566803,1.1903741359710693,0.7523659467697144,0.79106957,False
0.20999999344348907,4.763399,5.606565,0.03577965125441551,0.042112983763217926,0.17793866991996765,0.2193746715784073,1.1770093441009521,0.7559616565704346,0.77833027,False
0.2199999988079071,5.1726437,6.0224266,0.03885364159941673,0.04523667320609093,0.19369560480117798,0.23452650010585785,1.164284110069275,0.7592436075210571,0.76655215,False
0.23000000417232513,5.5894094,6.439219,0.04198412224650383,0.04836735501885414,0.20999589562416077,0.250362366437912,1.1520392894744873,0.762266993522644,0.75555795,False
0.23999999463558197,6.01216,6.854826,0.04515955224633217,0.05148912966251373,0.22682006657123566,0.2666202187538147,1.140160322189331,0.7650805115699768,0.74520695,False
0.25,6.439315,7.2672057,0.048368073999881744,0.05458666756749153,0.24414381384849548,0.28238776326179504,1.128568172454834,0.7677286863327026,0.73538715,False
0.25999999046325684,6.869251,7.674411,0.0515974797308445,0.05764533579349518,0.26193666458129883,0.2982543110847473,1.117212176322937,0.7702526450157166,0.7260082,False
0.27000001072883606,7.3003,8.074608,0.054835252463817596,0.06065136194229126,0.28016045689582825,0.31371361017227173,1.1060651540756226,0.77269047498703,0.7169969,False
0.2800000011920929,7.7307534,8.466078,0.058068547397851944,0.0635918378829956,0.2987678050994873,0.32841846346855164,1.0951167345046997,0.7750772833824158,0.70829123,False
0.28999999165534973,8.15886,8.847233,0.06128420680761337,0.06645483523607254,0.3177005648612976,0.3428817391395569,1.0843712091445923,0.7774479389190674,0.69983804,False
0.30000001192092896,8.5828285,9.21661,0.06446880102157593,0.069229356944561,0.33688876032829285,0.35689568519592285,1.073843002319336,0.7798352241516113,0.6915888,False
0.3100000023841858,9.000836,9.572862,0.06760861724615097,0.07190530002117157,0.35624977946281433,0.36995139718055725,1.0635524988174438,0.7822704315185547,0.68349755,False
0.3199999928474426,9.4110365,9.91477,0.07068977504968643,0.07447350025177002,0.37568819522857666,0.38245078921318054,1.0535258054733276,0.7847875356674194,0.6755195,False
0.33000001311302185,9.811565,10.241229,0.07369829714298248,0.07692565768957138,0.3950965404510498,0.39454129338264465,1.0437915325164795,0.7874153852462769,0.66761005,False
0.3400000035762787,10.200565,10.551245,0.07662021368741989,0.07925429940223694,0.4143567681312561,0.4055350422859192,1.0343784093856812,0.7901844382286072,0.6597244,False
0.3499999940395355,10.576198,10.843934,0.07944172620773315,0.08145280182361603,0.43334269523620605,0.41570305824279785,1.0253150463104248,0.7931225895881653,0.6518185,False
0.36000001430511475,10.936673,11.118532,0.08214939385652542,0.08351540565490723,0.45192307233810425,0.4255797266960144,1.016628384590149,0.7962535619735718,0.6438493,False
0.3700000047683716,11.280275,11.374377,0.08473032712936401,0.08543715626001358,0.46996524930000305,0.43428918719291687,1.0083421468734741,0.7995997071266174,0.63577664,False
0.3799999952316284,11.605388,11.610932,0.08717235922813416,0.08721400052309036,0.48733922839164734,0.4419577717781067,1.0004777908325195,0.8031750321388245,0.6275643,False
0.38999998569488525,11.910518,11.827778,0.08946429938077927,0.08884281665086746,0.5039211511611938,0.45078080892562866,0.9930531978607178,0.806989312171936,0.6191826,False
0.4000000059604645,12.194324,12.024623,0.09159606695175171,0.0903213769197464,0.5195964574813843,0.45923876762390137,0.9860836267471313,0.8110446929931641,0.610609,False
0.4099999964237213,12.455635,12.201308,0.0935588851571083,0.09164853394031525,0.5342622995376587,0.4665440320968628,0.979581356048584,0.8153374791145325,0.60182995,False
