t,ref_norm,pred_norm,ref_rms,pred_rms,ref_max_abs,pred_max_abs,pred_ref_norm_ratio,cosine,l2,near_zero_ref
0.0,0.0,0.0011220583,0.0,8.428194632870145e-06,0.0,4.7444711526622996e-05,nan,nan,nan,True
0.009999999776482582,0.009046613,0.0012091473,6.795246008550748e-05,9.082351425604429e-06,0.00039301521610468626,4.5605524064740166e-05,0.13365745544433594,0.19447091221809387,nan,True
0.019999999552965164,0.04077683,0.0013441152,0.00030628987587988377,1.0096146070281975e-05,0.0018084305338561535,4.379900201456621e-05,0.03296272084116936,0.2015744149684906,0.9938802,False
0.029999999329447746,0.096247494,0.0015133233,0.0007229504990391433,1.1367130355210975e-05,0.004145339597016573,4.629261820809916e-05,0.015723248943686485,0.2080729603767395,0.9968471,False
0.03999999910593033,0.17564197,0.0017056522,0.0013193117920309305,1.2811784472432919e-05,0.0074297660030424595,5.113745282869786e-05,0.00971096009016037,0.21095959842205048,0.99799657,False
0.05000000074505806,0.27896997,0.0019131136,0.00209544668905437,1.4370102690008935e-05,0.011545509099960327,5.6055578170344234e-05,0.006857776083052158,0.21130411326885223,0.9985734,False
0.05999999865889549,0.40610528,0.0021302197,0.0030504069291055202,1.6000867617549375e-05,0.01644059270620346,6.104049680288881e-05,0.00524548627436161,0.21015101671218872,0.9989109,False
0.07000000029802322,0.5568,0.0023531748,0.004182330798357725,1.7675565686658956e-05,0.02221754379570484,6.606367242056876e-05,0.004226247780025005,0.20817039906978607,0.99912876,False
0.07999999821186066,0.7306927,0.002579286,0.005488503258675337,1.9373968825675547e-05,0.02878757007420063,7.11142856744118e-05,0.0035299190785735846,0.20576658844947815,0.99927974,False
0.09000000357627869,0.92731464,0.002806617,0.006965402513742447,2.1081537852296606e-05,0.03609009087085724,7.617155642947182e-05,0.0030266069807112217,0.20316357910633087,0.9993895,False
0.10000000149011612,1.1460946,0.003033666,0.008608739823102951,2.278698593727313e-05,0.04425559565424919,8.122401777654886e-05,0.0026469596195966005,0.2004910111427307,0.9994727,False
0.10999999940395355,1.3863641,0.0032592604,0.010413493029773235,2.4481509171891958e-05,0.0531608872115612,8.625005284557119e-05,0.0023509410675615072,0.19782064855098724,0.9995376,False
0.11999999731779099,1.6473616,0.003482434,0.012373942881822586,2.6157847969443537e-05,0.06276463717222214,9.123202471528202e-05,0.002113946247845888,0.19519001245498657,0.9995895,False
0.12999999523162842,1.9282372,0.0037023812,0.01448370236903429,2.780995419016108e-05,0.07304668426513672,9.614726150175557e-05,0.0019200859824195504,0.19261732697486877,0.9996319,False
0.14000000059604645,2.2280574,0.0039184247,0.016735762357711792,2.9432736482704058e-05,0.08398928493261337,0.00010099147766595706,0.0017586731119081378,0.19010916352272034,0.9996671,False
0.15000000596046448,2.5458095,0.0041299537,0.019122516736388206,3.1021609174786136e-05,0.09557677060365677,0.00010572755127213895,0.0016222555423155427,0.18766720592975616,0.99969685,False
0.1599999964237213,2.8804069,0.0043364447,0.02163580060005188,3.2572639611316845e-05,0.10779527574777603,0.00011035405623260885,0.0015054972609505057,0.18528912961483002,0.9997221,False
0.17000000178813934,3.2306926,0.0045374357,0.0242669265717268,3.408235716051422e-05,0.12063230574131012,0.00011484423885121942,0.0014044776326045394,0.18296901881694794,0.99974394,False
0.18000000715255737,3.5954452,0.004732521,0.027006717398762703,3.554771683411673e-05,0.1340763419866562,0.00011918899690499529,0.0013162544928491116,0.1807023584842682,0.999763,False
0.1899999976158142,3.9733822,0.004921359,0.029845543205738068,3.696614658110775e-05,0.1481163203716278,0.0001233644870808348,0.0012385818408802152,0.17847983539104462,0.99977964,False
0.20000000298023224,4.3631644,0.0051036584,0.03277333825826645,3.8335463614203036e-05,0.16274107992649078,0.00012735971540678293,0.0011697148438543081,0.17629627883434296,0.9997943,False
0.20999999344348907,4.763399,0.005279193,0.03577965125441551,3.965397263527848e-05,0.17793866991996765,0.00013115970068611205,0.0011082827113568783,0.17414185404777527,0.9998076,False
0.2199999988079071,5.1726437,0.0054477775,0.03885364159941673,4.092026938451454e-05,0.19369560480117798,0.00013474447769112885,0.0010531902080401778,0.17200826108455658,0.9998195,False
