WARNING: All log messages before absl::InitializeLog() is called are written to STDERR
I0000 00:00:1781396752.723201     126 cpu_feature_guard.cc:227] This TensorFlow binary is optimized to use available CPU instructions in performance-critical operations.
To enable the following instructions: AVX2 FMA, in other operations, rebuild TensorFlow with the appropriate compiler flags.
Total collocation points: (21112, 2)
Saved colloc_points.png
W0000 00:00:1781396755.529334     126 gpu_bfc_allocator.cc:47] Overriding orig_value setting because the TF_FORCE_GPU_ALLOW_GROWTH environment variable is set. Original config value was false.
I0000 00:00:1781396755.531600     126 gpu_device.cc:2043] Created device /job:localhost/replica:0/task:0/device:GPU:0 with 79191 MB memory:  -> device: 0, name: NVIDIA A100-SXM4-80GB, pci bus id: 0000:10:00.0, compute capability: 8.0
  [adaptive] base collocation set stored: 21112 pts (will never be removed)
>>> SWEEP CONFIG: n_seed_neighbors=5, accept_quantile=0.95, n_exploration_pts=1000
WARNING:tensorflow:Calling GradientTape.gradient on a persistent tape inside its context is significantly less efficient than calling it outside the context (it causes the gradient ops to be recorded on the tape, leading to increased CPU and memory usage). Only call GradientTape.gradient inside the context if you actually want to trace the gradient in order to compute higher order derivatives.
It: 400, Loss: 1.130e-01  (f=6.63e-03 W=7.33e-02 I=3.30e-02 O=2.58e-05)
It: 410, Loss: 1.090e-01  (f=4.64e-03 W=5.58e-02 I=4.85e-02 O=1.23e-05)
It: 420, Loss: 1.075e-01  (f=4.58e-03 W=6.44e-02 I=3.85e-02 O=9.69e-06)
It: 430, Loss: 1.073e-01  (f=4.70e-03 W=6.44e-02 I=3.82e-02 O=9.83e-06)
It: 440, Loss: 1.069e-01  (f=4.42e-03 W=6.29e-02 I=3.95e-02 O=1.27e-05)
It: 450, Loss: 1.063e-01  (f=4.36e-03 W=6.12e-02 I=4.07e-02 O=1.29e-05)
It: 460, Loss: 1.059e-01  (f=4.50e-03 W=6.17e-02 I=3.97e-02 O=1.31e-05)
It: 470, Loss: 1.057e-01  (f=4.39e-03 W=5.82e-02 I=4.31e-02 O=1.34e-05)
It: 480, Loss: 1.251e-01  (f=1.10e-02 W=4.14e-02 I=7.27e-02 O=3.90e-05)
It: 490, Loss: 1.117e-01  (f=6.21e-03 W=4.84e-02 I=5.70e-02 O=2.27e-05)
It: 500, Loss: 1.047e-01  (f=4.60e-03 W=6.09e-02 I=3.92e-02 O=9.45e-06)
It: 510, Loss: 1.049e-01  (f=5.45e-03 W=6.43e-02 I=3.51e-02 O=3.91e-06)
It: 520, Loss: 1.039e-01  (f=4.97e-03 W=6.19e-02 I=3.70e-02 O=6.52e-06)
It: 530, Loss: 1.031e-01  (f=4.75e-03 W=5.73e-02 I=4.11e-02 O=1.13e-05)
It: 540, Loss: 1.025e-01  (f=5.17e-03 W=6.01e-02 I=3.72e-02 O=7.77e-06)
It: 550, Loss: 1.342e-01  (f=1.96e-02 W=9.33e-02 I=2.12e-02 O=7.32e-07)
It: 560, Loss: 1.171e-01  (f=9.29e-03 W=4.21e-02 I=6.57e-02 O=3.99e-05)
It: 570, Loss: 1.018e-01  (f=4.70e-03 W=5.68e-02 I=4.03e-02 O=5.28e-06)
It: 580, Loss: 1.033e-01  (f=7.00e-03 W=6.60e-02 I=3.03e-02 O=7.80e-07)
It: 590, Loss: 1.009e-01  (f=5.68e-03 W=5.59e-02 I=3.92e-02 O=3.21e-05)
It: 600, Loss: 9.921e-02  (f=5.90e-03 W=5.74e-02 I=3.59e-02 O=7.86e-06)
It: 610, Loss: 9.812e-02  (f=5.89e-03 W=5.46e-02 I=3.76e-02 O=9.29e-06)
It: 620, Loss: 9.730e-02  (f=6.25e-03 W=5.38e-02 I=3.73e-02 O=5.56e-06)
It: 630, Loss: 9.615e-02  (f=6.84e-03 W=5.24e-02 I=3.69e-02 O=8.20e-06)
It: 640, Loss: 1.189e-01  (f=1.38e-02 W=3.32e-02 I=7.19e-02 O=1.46e-05)
It: 650, Loss: 9.929e-02  (f=9.72e-03 W=5.89e-02 I=3.06e-02 O=1.06e-04)
It: 660, Loss: 1.042e-01  (f=1.32e-02 W=6.82e-02 I=2.28e-02 O=2.83e-07)
It: 670, Loss: 9.579e-02  (f=8.57e-03 W=5.78e-02 I=2.94e-02 O=5.04e-06)
It: 680, Loss: 9.383e-02  (f=7.92e-03 W=4.90e-02 I=3.69e-02 O=1.01e-05)
It: 690, Loss: 9.298e-02  (f=8.72e-03 W=4.89e-02 I=3.53e-02 O=3.70e-06)
It: 700, Loss: 9.184e-02  (f=9.31e-03 W=4.99e-02 I=3.26e-02 O=3.58e-06)
It: 710, Loss: 9.115e-02  (f=9.66e-03 W=4.93e-02 I=3.22e-02 O=4.18e-06)
It: 720, Loss: 9.052e-02  (f=9.79e-03 W=4.81e-02 I=3.26e-02 O=4.46e-06)
It: 730, Loss: 8.980e-02  (f=9.90e-03 W=4.77e-02 I=3.22e-02 O=4.04e-06)
It: 740, Loss: 8.929e-02  (f=1.02e-02 W=4.87e-02 I=3.04e-02 O=3.21e-06)
It: 750, Loss: 9.696e-02  (f=1.62e-02 W=5.93e-02 I=2.15e-02 O=1.98e-06)
It: 760, Loss: 9.348e-02  (f=1.15e-02 W=3.83e-02 I=4.37e-02 O=6.47e-06)
It: 770, Loss: 8.810e-02  (f=1.02e-02 W=4.91e-02 I=2.88e-02 O=1.40e-06)
It: 780, Loss: 8.754e-02  (f=9.83e-03 W=4.32e-02 I=3.45e-02 O=3.12e-06)
It: 790, Loss: 8.838e-02  (f=1.18e-02 W=5.11e-02 I=2.55e-02 O=1.24e-06)
It: 800, Loss: 9.210e-02  (f=1.17e-02 W=3.86e-02 I=4.17e-02 O=2.06e-05)
It: 810, Loss: 8.791e-02  (f=1.00e-02 W=4.18e-02 I=3.61e-02 O=8.61e-06)
It: 820, Loss: 8.631e-02  (f=9.63e-03 W=4.28e-02 I=3.39e-02 O=9.53e-06)
It: 830, Loss: 8.497e-02  (f=1.02e-02 W=4.51e-02 I=2.98e-02 O=3.74e-06)
It: 840, Loss: 8.440e-02  (f=1.00e-02 W=4.31e-02 I=3.13e-02 O=3.91e-06)
It: 850, Loss: 8.365e-02  (f=1.03e-02 W=4.51e-02 I=2.82e-02 O=4.24e-06)
It: 860, Loss: 8.456e-02  (f=1.08e-02 W=3.99e-02 I=3.38e-02 O=4.35e-06)
It: 870, Loss: 9.616e-02  (f=1.76e-02 W=5.87e-02 I=1.98e-02 O=2.40e-05)
It: 880, Loss: 8.852e-02  (f=1.00e-02 W=3.76e-02 I=4.09e-02 O=2.09e-06)
It: 890, Loss: 8.368e-02  (f=9.55e-03 W=4.92e-02 I=2.49e-02 O=3.65e-06)
It: 900, Loss: 8.236e-02  (f=9.57e-03 W=4.21e-02 I=3.07e-02 O=7.84e-07)
It: 910, Loss: 8.119e-02  (f=1.01e-02 W=4.43e-02 I=2.68e-02 O=6.48e-06)
It: 920, Loss: 8.046e-02  (f=1.03e-02 W=4.47e-02 I=2.54e-02 O=4.66e-06)
It: 930, Loss: 7.940e-02  (f=1.03e-02 W=4.33e-02 I=2.58e-02 O=1.77e-06)
It: 940, Loss: 7.852e-02  (f=1.00e-02 W=4.18e-02 I=2.66e-02 O=2.32e-06)
It: 950, Loss: 7.967e-02  (f=1.07e-02 W=3.81e-02 I=3.08e-02 O=5.86e-06)
It: 960, Loss: 8.891e-02  (f=1.71e-02 W=5.16e-02 I=2.02e-02 O=4.50e-05)
It: 970, Loss: 8.005e-02  (f=1.10e-02 W=4.65e-02 I=2.25e-02 O=4.11e-05)
It: 980, Loss: 7.775e-02  (f=1.02e-02 W=4.65e-02 I=2.11e-02 O=7.09e-06)
It: 990, Loss: 7.631e-02  (f=1.04e-02 W=4.39e-02 I=2.21e-02 O=5.01e-06)
It: 1000, Loss: 7.540e-02  (f=1.02e-02 W=4.09e-02 I=2.43e-02 O=4.04e-06)
It: 1010, Loss: 7.666e-02  (f=1.16e-02 W=4.08e-02 I=2.43e-02 O=1.42e-05)
It: 1020, Loss: 7.967e-02  (f=1.44e-02 W=4.52e-02 I=2.01e-02 O=2.02e-05)
It: 1030, Loss: 8.004e-02  (f=1.42e-02 W=4.60e-02 I=1.98e-02 O=1.15e-05)
It: 1040, Loss: 7.426e-02  (f=9.10e-03 W=4.16e-02 I=2.35e-02 O=5.83e-05)
It: 1050, Loss: 7.370e-02  (f=9.78e-03 W=4.04e-02 I=2.35e-02 O=4.21e-06)
It: 1060, Loss: 7.244e-02  (f=9.67e-03 W=3.91e-02 I=2.37e-02 O=4.07e-06)
It: 1070, Loss: 8.301e-02  (f=1.58e-02 W=3.04e-02 I=3.69e-02 O=3.63e-06)
It: 1080, Loss: 7.587e-02  (f=1.41e-02 W=4.66e-02 I=1.52e-02 O=7.02e-06)
It: 1090, Loss: 7.300e-02  (f=1.19e-02 W=4.46e-02 I=1.65e-02 O=6.86e-06)
It: 1100, Loss: 7.432e-02  (f=1.37e-02 W=4.40e-02 I=1.66e-02 O=7.41e-06)
It: 1110, Loss: 7.188e-02  (f=7.79e-03 W=4.09e-02 I=2.32e-02 O=6.14e-06)
It: 1120, Loss: 7.663e-02  (f=1.20e-02 W=4.29e-02 I=2.16e-02 O=2.99e-05)
It: 1130, Loss: 7.026e-02  (f=9.10e-03 W=4.26e-02 I=1.85e-02 O=6.75e-06)
It: 1140, Loss: 6.956e-02  (f=9.46e-03 W=4.10e-02 I=1.91e-02 O=2.56e-06)
It: 1150, Loss: 6.783e-02  (f=9.15e-03 W=3.97e-02 I=1.90e-02 O=4.59e-06)
It: 1160, Loss: 6.691e-02  (f=9.18e-03 W=3.95e-02 I=1.82e-02 O=2.71e-06)
It: 1170, Loss: 6.683e-02  (f=9.46e-03 W=4.06e-02 I=1.68e-02 O=2.93e-06)
It: 1180, Loss: 8.755e-02  (f=2.75e-02 W=5.00e-02 I=1.01e-02 O=6.01e-06)
It: 1190, Loss: 7.128e-02  (f=1.26e-02 W=4.50e-02 I=1.37e-02 O=1.72e-05)
It: 1200, Loss: 6.815e-02  (f=1.00e-02 W=4.07e-02 I=1.74e-02 O=3.59e-05)
It: 1210, Loss: 6.767e-02  (f=1.08e-02 W=4.22e-02 I=1.47e-02 O=6.63e-06)
It: 1220, Loss: 6.777e-02  (f=9.52e-03 W=3.62e-02 I=2.20e-02 O=2.39e-06)
It: 1230, Loss: 6.551e-02  (f=8.69e-03 W=3.92e-02 I=1.76e-02 O=3.89e-06)
It: 1240, Loss: 6.459e-02  (f=8.87e-03 W=3.94e-02 I=1.63e-02 O=2.69e-06)
It: 1250, Loss: 6.324e-02  (f=8.41e-03 W=3.97e-02 I=1.51e-02 O=1.97e-06)
It: 1260, Loss: 9.210e-02  (f=2.77e-02 W=3.22e-02 I=3.23e-02 O=2.46e-05)
It: 1270, Loss: 6.642e-02  (f=9.21e-03 W=3.60e-02 I=2.12e-02 O=4.66e-06)
