t,l2_u,l2_v,l2_p
0.0,,,
0.009999999776482582,0.996675968170166,,1.0002622604370117
0.019999999552965164,0.9983076453208923,0.9938802123069763,1.0001304149627686
0.029999999329447746,0.9989064931869507,0.9968470931053162,1.0000883340835571
0.03999999910593033,0.9992055296897888,0.9979965686798096,1.0000675916671753
0.05000000074505806,0.9993826150894165,0.9985734224319458,1.0000553131103516
0.05999999865889549,0.9994985461235046,0.9989109039306641,1.0000470876693726
0.07000000029802322,0.9995794892311096,0.9991287589073181,1.0000414848327637
0.07999999821186066,0.999638557434082,0.9992797374725342,1.0000370740890503
0.09000000357627869,0.9996833205223083,0.9993895292282104,1.0000337362289429
0.10000000149011612,0.9997178912162781,0.9994726777076721,1.0000311136245728
0.10999999940395355,0.9997448921203613,0.9995375871658325,1.0000290870666504
0.11999999731779099,0.99976646900177,0.9995895028114319,1.0000272989273071
0.12999999523162842,0.9997838735580444,0.9996318817138672,1.0000258684158325
0.14000000059604645,0.9997979998588562,0.9996671080589294,1.0000245571136475
0.15000000596046448,0.9998094439506531,0.9996968507766724,1.000023365020752
0.1599999964237213,0.9998186826705933,0.9997221231460571,1.000022530555725
0.17000000178813934,0.999826192855835,0.9997439384460449,1.0000216960906982
0.18000000715255737,0.999832272529602,0.999763011932373,1.000020980834961
0.1899999976158142,0.9998371005058289,0.9997796416282654,1.0000203847885132
0.20000000298023224,0.9998408555984497,0.9997943043708801,1.0000196695327759
0.20999999344348907,0.999843955039978,0.999807596206665,1.0000191926956177
0.2199999988079071,0.9998459815979004,0.9998195171356201,1.000018835067749
0.23000000417232513,0.9998474717140198,0.9998300671577454,1.0000183582305908
0.23999999463558197,0.999848484992981,0.9998396039009094,1.0000181198120117
0.25,0.9998489618301392,0.9998483657836914,1.000017762184143
0.25999999046325684,0.9998489022254944,0.9998562335968018,1.000017523765564
0.27000001072883606,0.9998487234115601,0.9998636245727539,1.0000171661376953
0.2800000011920929,0.9998478889465332,0.9998703598976135,1.0000169277191162
0.28999999165534973,0.9998469352722168,0.9998764395713806,1.0000165700912476
0.30000001192092896,0.9998457431793213,0.9998822212219238,1.000016450881958
0.3100000023841858,0.9998441934585571,0.9998875856399536,1.0000163316726685
0.3199999928474426,0.9998425245285034,0.9998923540115356,1.0000160932540894
0.33000001311302185,0.9998407363891602,0.9998969435691833,1.0000159740447998
0.3400000035762787,0.9998387098312378,0.9999011754989624,1.0000157356262207
0.3499999940395355,0.9998366832733154,0.9999050498008728,1.0000156164169312
0.36000001430511475,0.9998343586921692,0.9999088644981384,1.000015377998352
0.3700000047683716,0.999832034111023,0.9999123215675354,1.0000152587890625
0.3799999952316284,0.9998294711112976,0.9999154210090637,1.0000150203704834
0.38999998569488525,0.9998270273208618,0.9999184608459473,1.0000147819519043
0.4000000059604645,0.9998243451118469,0.9999213218688965,1.0000146627426147
0.4099999964237213,0.9998217821121216,0.9999241232872009,1.000014305114746
0.41999998688697815,0.9998189806938171,0.9999265074729919,1.0000139474868774
0.4300000071525574,0.9998162984848022,0.999928891658783,1.0000135898590088
0.4399999976158142,0.999813437461853,0.9999311566352844,1.0000128746032715
0.44999998807907104,0.9998106360435486,0.9999333024024963,1.0000121593475342
0.46000000834465027,0.9998076558113098,0.9999354481697083,1.0000110864639282
0.4699999988079071,0.9998049139976501,0.9999374747276306,1.0000096559524536
0.47999998927116394,0.9998019933700562,0.9999393820762634,1.0000076293945312
0.49000000953674316,0.9997991323471069,0.999941349029541,1.000004529953003
0.5,0.9997962713241577,0.9999431371688843,1.0000001192092896
