t,ref_norm,pred_norm,ref_rms,pred_rms,ref_max_abs,pred_max_abs,pred_ref_norm_ratio,cosine,l2,near_zero_ref
0.0,0.0,0.49131933,0.0,0.0036904809530824423,0.0,0.01858300156891346,nan,nan,nan,True
0.009999999776482582,0.009046613,0.49859625,6.795246008550748e-05,0.003745140740647912,0.00039301521610468626,0.018168237060308456,55.114131927490234,0.22710344195365906,nan,True
0.019999999552965164,0.04077683,0.5614589,0.00030628987587988377,0.004217325244098902,0.0018084305338561535,0.020011194050312042,13.76906681060791,0.40575218200683594,13.394534,False
0.029999999329447746,0.096247494,0.6758487,0.0007229504990391433,0.005076549481600523,0.004145339597016573,0.026368552818894386,7.0219879150390625,0.5113505721092224,6.5671067,False
0.03999999910593033,0.17564197,0.83114505,0.0013193117920309305,0.006243037525564432,0.0074297660030424595,0.03334185853600502,4.732041358947754,0.5679882764816284,4.2446103,False
0.05000000074505806,0.27896997,1.01843,0.00209544668905437,0.007649804465472698,0.011545509099960327,0.04103853553533554,3.650679588317871,0.5979445576667786,3.156207,False
0.05999999865889549,0.40610528,1.2321694,0.0030504069291055202,0.009255279786884785,0.01644059270620346,0.049350712448358536,3.0341131687164307,0.6145639419555664,2.5449007,False
0.07000000029802322,0.5568,1.4692607,0.004182330798357725,0.011036159470677376,0.02221754379570484,0.058482516556978226,2.638758420944214,0.6245999932289124,2.1602542,False
0.07999999821186066,0.7306927,1.7280293,0.005488503258675337,0.01297986600548029,0.02878757007420063,0.06831896305084229,2.364919424057007,0.6313526630401611,1.8991154,False
0.09000000357627869,0.92731464,2.007592,0.006965402513742447,0.01507976371794939,0.03609009087085724,0.0789467915892601,2.164952278137207,0.6364504098892212,1.7120863,False
0.10000000149011612,1.1460946,2.3075004,0.008608739823102951,0.017332488670945168,0.04425559565424919,0.09049173444509506,2.013359546661377,0.6407197713851929,1.5727725,False
0.10999999940395355,1.3863641,2.6275373,0.010413493029773235,0.019736405462026596,0.0531608872115612,0.10286655277013779,1.895272135734558,0.6445814967155457,1.4658563,False
0.11999999731779099,1.6473616,2.967589,0.012373942881822586,0.022290656343102455,0.06276463717222214,0.11611203849315643,1.8014192581176758,0.6482565402984619,1.3818611,False
0.12999999523162842,1.9282372,3.3275642,0.01448370236903429,0.024994563311338425,0.07304668426513672,0.13036970794200897,1.7257027626037598,0.65185546875,1.3146204,False
0.14000000059604645,2.2280574,3.7073386,0.016735762357711792,0.02784719131886959,0.08398928493261337,0.14538253843784332,1.6639331579208374,0.6554284691810608,1.2599558,False
0.15000000596046448,2.5458095,4.106709,0.019122516736388206,0.030847009271383286,0.09557677060365677,0.16145992279052734,1.613124966621399,0.65899658203125,1.2149403,False
0.1599999964237213,2.8804069,4.5253577,0.02163580060005188,0.03399163484573364,0.10779527574777603,0.1784346103668213,1.5710828304290771,0.6625591516494751,1.1774653,False
