t,l2_u,l2_v,l2_p
0.0,,,
0.009999999776482582,0.9359325766563416,,1.0001338720321655
0.019999999552965164,0.971613883972168,1.0087833404541016,1.000125527381897
0.029999999329447746,0.9821202754974365,1.0000455379486084,1.0001221895217896
0.03999999910593033,0.9870089888572693,0.998958945274353,1.0001204013824463
0.05000000074505806,0.9898138046264648,0.9988470077514648,1.0001188516616821
0.05999999865889549,0.9916263818740845,0.9989145398139954,1.0001176595687866
0.07000000029802322,0.9928910136222839,0.9990118145942688,1.0001167058944702
0.07999999821186066,0.9938216805458069,0.9991051554679871,1.0001157522201538
0.09000000357627869,0.9945343136787415,0.9991869926452637,1.000114917755127
0.10000000149011612,0.9950964450836182,0.9992574453353882,1.0001143217086792
0.10999999940395355,0.9955506920814514,0.9993177056312561,1.0001137256622314
0.11999999731779099,0.9959250092506409,0.9993693232536316,1.0001132488250732
0.12999999523162842,0.9962382912635803,0.9994140267372131,1.0001126527786255
0.14000000059604645,0.9965040683746338,0.9994528889656067,1.0001122951507568
0.15000000596046448,0.9967321753501892,0.9994868040084839,1.000111699104309
0.1599999964237213,0.9969298243522644,0.9995167851448059,1.00011146068573
0.17000000178813934,0.997102677822113,0.999543309211731,1.0001111030578613
0.18000000715255737,0.9972547888755798,0.9995670914649963,1.0001107454299927
0.1899999976158142,0.9973897337913513,0.9995883703231812,1.000110387802124
0.20000000298023224,0.9975100755691528,0.9996075630187988,1.000110149383545
0.20999999344348907,0.9976179003715515,0.999625027179718,1.0001099109649658
0.2199999988079071,0.9977151155471802,0.999640941619873,1.0001096725463867
0.23000000417232513,0.9978029727935791,0.9996553659439087,1.0001094341278076
0.23999999463558197,0.9978829026222229,0.9996686577796936,1.0001091957092285
0.25,0.9979557991027832,0.9996808171272278,1.000109076499939
0.25999999046325684,0.9980224370956421,0.9996921420097351,1.0001088380813599
0.27000001072883606,0.9980836510658264,0.9997026920318604,1.0001087188720703
0.2800000011920929,0.9981399774551392,0.999712347984314,1.0001084804534912
0.28999999165534973,0.9981920123100281,0.9997212290763855,1.0001081228256226
0.30000001192092896,0.9982401132583618,0.9997296333312988,1.000108003616333
0.3100000023841858,0.9982846975326538,0.999737560749054,1.000107765197754
0.3199999928474426,0.998326301574707,0.999744713306427,1.0001075267791748
0.33000001311302185,0.9983651041984558,0.9997514486312866,1.0001071691513062
0.3400000035762787,0.9984012246131897,0.9997577667236328,1.000106930732727
0.3499999940395355,0.9984351992607117,0.9997636675834656,1.0001065731048584
0.36000001430511475,0.9984669089317322,0.9997692108154297,1.0001063346862793
0.3700000047683716,0.9984968900680542,0.9997743368148804,1.0001057386398315
0.3799999952316284,0.9985249638557434,0.9997791051864624,1.0001051425933838
0.38999998569488525,0.998551607131958,0.9997835159301758,1.0001044273376465
0.4000000059604645,0.9985767602920532,0.9997878074645996,1.0001035928726196
0.4099999964237213,0.9986006021499634,0.9997917413711548,1.0001025199890137
0.41999998688697815,0.9986231327056885,0.9997954368591309,1.0001013278961182
0.4300000071525574,0.9986448287963867,0.9997988939285278,1.000099539756775
0.4399999976158142,0.9986652135848999,0.99980229139328,1.0000975131988525
0.44999998807907104,0.9986850023269653,0.9998053908348083,1.0000948905944824
0.46000000834465027,0.9987035989761353,0.9998084306716919,1.000091314315796
0.4699999988079071,0.9987217783927917,0.9998114109039307,1.0000865459442139
0.47999998927116394,0.9987391233444214,0.9998143911361694,1.0000801086425781
0.49000000953674316,0.9987558126449585,0.9998172521591187,1.0000710487365723
0.5,0.9987720251083374,0.9998201131820679,1.0000581741333008
